Property,LandValue,BuildingValue,Acres,AboveSpace,Basement,Deck,Baths,Toilets,Fireplaces,Beds,Rooms,AC,Age,Car,PoorCondition,GoodCondition,Price
5046,20500,109900,0.27,1000,700,0,2,0,0,2,3,1,36.9,0,0,0,115737
5047,20000,88200,0.15,1056,0,230,1,0,0,2,3,1,66.2,0,0,1,90000
5048,23400,107900,0.15,1176,420,225,1,0,0,3,2,1,59.3,0,0,1,129000
5049,18900,95500,0.2,1442,350,40,3,0,0,3,3,1,69,0,0,0,131000
5050,18200,53900,0.2,720,0,0,1,0,0,2,2,1,60.6,0,0,1,80678
5051,22200,86600,0.22,912,692,64,2,0,0,3,2,1,36.8,0,0,1,111728
5052,7700,55600,0.08,768,0,0,1,0,0,2,3,1,84.5,0,0,1,61286
5053,20800,91300,0.24,924,200,0,1,1,0,2,3,1,65,0,0,1,103424
5054,31700,244000,0.23,2145,0,200,2,1,1,3,5,1,13.3,724,0,0,239398
5055,14700,56800,0.16,946,0,237,1,0,0,3,2,0,89.6,0,0,1,75927
5056,4400,51400,0.11,1798,0,422,1,0,0,4,5,1,123,0,1,0,59099
5057,17200,44100,0.19,710,0,0,1,0,0,2,3,0,88.8,0,0,0,73776
5058,22300,92500,0.21,988,250,0,1,0,0,3,2,1,43.6,0,0,1,125437
5059,32400,157500,0.2,1281,1000,132,2,1,1,3,3,1,8.6,441,0,0,168199
5060,52400,344500,0.31,2987,366,0,2,1,2,4,5,1,75.6,0,0,1,399116
5061,9900,75400,0.11,1123,0,0,1,0,0,3,2,0,93.9,0,0,1,113274
5062,21700,145000,0.18,1063,750,222,2,0,0,3,3,1,5.4,506,0,0,151779
5063,24400,64200,0.16,688,0,0,1,0,0,2,2,1,67.4,0,0,1,95281
5064,29600,66800,0.27,850,0,48,1,0,0,2,3,0,59.6,0,0,0,52265
5065,6100,63700,0.17,1400,0,0,1,0,1,3,4,0,113,0,0,1,83724
5066,23500,91100,0.15,894,375,0,1,0,0,3,2,1,58.6,0,0,0,119735
5067,16400,72600,0.13,896,442,0,1,0,0,3,2,0,52.8,0,0,0,122139
5068,20400,94300,0.39,1120,0,0,1,0,0,3,2,1,55.1,0,1,0,119680
5069,29500,115200,0.18,1265,0,256,1,0,1,3,3,1,72.5,0,0,1,160397
5070,35100,77400,0.26,1186,0,0,1,0,0,2,4,0,91.9,0,0,1,77814
5071,14900,50300,0.15,781,0,0,1,0,0,2,2,1,62.4,0,1,0,81300
5072,30400,123400,0.18,2092,0,364,1,0,1,4,4,1,92.3,0,0,1,135021
5073,34100,132800,0.27,1004,360,100,2,1,0,3,3,1,7,140,0,0,145000
5074,17300,86200,0.15,1258,0,0,1,0,0,3,3,1,114.7,0,0,1,102630
5075,21800,88500,0.16,857,600,128,1,0,0,2,2,1,17.9,0,0,1,127950
5076,24000,94300,0.25,965,400,115,1,0,0,3,2,1,19.4,0,0,0,121614
5077,23100,162100,0.25,1734,0,136,2,1,1,3,3,1,7.7,484,0,0,147293
5078,28000,148800,0.15,1662,0,50,2,0,2,3,3,1,71.6,202,0,1,176751
5079,11100,50800,0.11,936,0,0,1,0,0,2,2,1,91.1,0,0,0,70000
5080,24300,70100,0.16,878,0,0,1,0,0,2,2,0,89.7,0,0,1,109282
5081,27100,104900,0.19,1258,450,20,1,1,0,3,2,1,59.7,0,0,1,104530
5082,19300,52200,0.16,823,0,0,1,0,0,2,2,0,61,0,0,1,78701
5083,21700,92100,0.26,1116,124,216,1,0,1,2,3,1,66.6,0,0,1,111182
5084,16300,65400,0.15,1084,288,0,2,0,0,2,5,0,92.7,0,0,1,71271
5085,37400,135200,0.24,1253,240,0,1,1,1,3,2,1,55.8,0,0,1,155845
5086,16100,82400,0.15,1610,0,0,1,1,0,3,5,1,101.7,0,0,0,95028
5087,14900,110300,0.15,1500,0,0,1,1,0,4,2,0,42.6,360,0,1,112608
5088,38100,158700,0.15,1374,400,294,2,0,1,4,2,1,60.6,0,0,1,148243
5089,19000,76800,0.17,1574,0,0,1,0,0,3,2,0,59.6,280,0,0,86618
5090,21800,118300,0.15,1355,450,0,2,0,0,4,2,1,58.5,0,0,1,135978
5091,19700,147500,0.27,2128,500,309,1,1,0,3,4,1,69,0,0,1,173851
5092,17000,56600,0.14,936,0,0,1,0,1,2,3,1,87.8,0,0,0,77448
5093,19700,61700,0.2,1248,300,140,1,1,0,3,3,0,95.4,0,1,0,95664
5094,29400,107100,0.25,1186,0,502,1,1,0,3,3,1,58.6,0,0,1,137315
5095,20600,107900,0.19,1030,515,0,1,1,0,3,2,1,45.6,0,0,1,118785
5096,35100,98900,0.23,1480,0,0,1,1,1,4,4,1,93.8,0,0,1,195028
5097,18300,71700,0.18,768,0,0,1,0,0,3,2,1,56.9,0,0,1,80769
5098,25600,161300,0.31,1617,500,392,2,1,1,3,3,1,51.7,462,0,1,140166
5099,15900,94800,0.22,1145,0,0,1,1,0,3,2,1,53.5,0,0,1,117834
5100,11900,79300,0.15,792,336,0,1,0,0,2,2,1,36.3,0,0,1,94802
5101,16700,66800,0.15,922,0,0,1,0,0,2,2,0,84.2,0,0,1,85000
5102,31000,84700,0.17,720,0,0,1,0,0,2,2,1,60.2,0,0,1,116500
5103,34800,177100,0.27,1888,0,144,2,1,1,3,3,1,8.7,640,0,0,172000
5104,28900,115800,0.16,1109,0,0,1,0,0,4,3,1,65.2,0,0,1,149900
5105,18500,93900,0.14,823,430,90,2,0,0,3,4,1,17.1,240,0,1,118600
5106,53700,155100,0.47,1499,0,0,2,1,1,3,2,1,1.3,412,0,0,191423
5107,33600,151700,0.29,2160,0,0,1,1,0,3,5,1,43.7,0,0,1,167249
5108,16200,97600,0.31,996,0,0,1,0,0,3,2,1,53.7,0,0,1,121540
5109,20400,68100,0.21,1158,0,84,1,0,0,2,3,1,101,0,0,0,94559
5110,22400,104500,0.2,981,781,160,1,1,0,3,2,1,50.9,0,0,1,112782
5111,31000,56500,0.23,1246,0,0,1,0,0,3,3,1,109.5,0,0,0,95664
5112,1900,63400,0,1320,0,0,1,1,0,3,3,1,17.6,299,0,0,111182
5113,19600,51600,0.16,576,0,220,1,0,0,2,2,1,70.2,220,0,0,41000
5114,16600,58000,0.16,1116,0,0,1,1,0,2,3,0,104.2,0,0,0,73400
5115,12200,84000,0.15,784,0,234,1,0,0,2,2,1,22.3,0,0,1,112038
5116,18400,111400,0.17,1028,700,0,1,1,0,3,2,1,47,264,0,1,123616
5117,18300,84500,0.23,1357,0,224,2,1,0,4,4,0,105.6,0,0,1,79823
5118,14400,83300,0.12,1064,0,338,1,0,0,2,2,1,44.1,0,0,0,41500
5119,35100,96000,0.45,972,800,148,2,0,0,3,2,1,56.3,0,0,1,92887
5120,20300,101000,0.24,1498,0,156,2,1,0,3,4,1,94.8,0,0,1,135830
5121,25500,81200,0.17,1021,0,0,1,0,0,2,3,1,60.8,0,0,0,120661
5122,4900,41000,0.11,995,0,0,1,0,0,3,4,0,119.5,0,0,0,61286
5123,11900,33300,0.14,688,0,32,1,0,0,1,2,1,94.3,0,1,0,53625
5124,13700,60600,0.17,658,0,0,1,0,0,2,2,1,56.1,0,0,1,59900
5125,55400,197200,0.36,2025,300,0,2,1,1,3,4,1,71.6,235,0,1,284133
5126,22200,114000,0.21,1056,0,100,1,0,0,2,2,1,2.3,506,0,0,138277
5127,22100,87100,0.28,826,0,0,1,0,0,2,3,1,50.3,0,0,1,98632
5128,3800,59200,0.06,1089,0,0,1,0,0,3,3,0,145.8,0,0,1,61768
5129,26300,45500,0.16,600,0,0,1,0,0,1,2,0,89.4,0,0,0,27090
5130,6600,80200,0.19,1043,0,0,1,0,0,3,2,1,10.7,0,0,0,124247
5131,25600,152900,0.21,1392,0,120,2,1,1,3,2,1,3.9,440,0,0,182223
5132,26300,81100,0.18,864,0,0,1,0,0,3,2,1,57.6,0,0,1,118690
5133,29100,122700,0.21,1127,300,100,1,1,1,3,2,1,40.7,0,0,1,142446
5134,38900,165300,0.25,1510,486,152,2,2,1,3,2,1,3.4,441,0,0,184145
5135,28300,115500,0.19,1116,500,344,2,0,1,3,2,1,51.8,0,0,1,149226
5136,16700,94300,0.43,1088,0,0,1,0,0,3,2,1,36.6,0,0,1,102630
5137,5500,41900,0.12,1037,0,0,1,0,0,3,2,0,134,0,0,0,49151
5138,21500,95700,0.17,1296,450,0,1,0,0,4,2,1,57.7,0,0,0,114033
5139,21600,22500,0.41,864,0,0,1,0,0,2,4,0,91.2,0,1,0,17000
5140,28000,78900,0.16,775,0,159,1,0,0,2,2,1,59.9,0,0,1,123124
5141,7000,77600,0.24,1285,0,0,1,0,1,2,3,1,95.6,0,0,1,82674
5142,19400,60000,0.18,767,0,0,1,0,0,2,2,0,68.3,0,0,0,52668
5143,55400,271400,0.43,2098,400,312,2,0,1,3,5,1,65.2,0,0,1,319900
5144,26100,102400,0.17,816,300,0,1,0,0,2,2,1,60.6,0,0,1,118785
5145,11100,82300,0.14,1230,0,140,1,0,1,4,3,1,79.9,0,0,1,93574
5146,30500,75000,0.2,768,0,0,1,0,0,1,2,1,98.6,0,0,1,108332
5147,8500,50800,0.22,1131,0,0,1,0,0,3,3,0,112.1,0,0,1,65000
5148,16800,45500,0.18,728,0,0,1,0,0,2,2,1,89.3,0,0,0,44049
5149,15700,101100,0.2,988,868,0,1,0,0,5,3,1,13.4,0,0,1,112996
5150,16800,24200,0.15,778,0,0,1,0,0,2,2,0,97.6,0,1,0,25657
5151,15000,74300,0.17,1106,0,0,1,0,0,2,4,1,69.4,200,0,1,81395
5152,4800,48000,0.14,839,0,0,1,0,0,2,3,0,106.8,0,0,1,74122
5153,31700,159600,0.26,2078,450,0,2,1,0,4,3,1,42.1,0,0,0,168000
5154,15500,57200,0.15,978,0,0,1,0,0,2,2,0,91.3,0,0,1,68947
5155,24800,131900,0.17,1565,550,144,1,1,0,4,2,1,58.1,0,0,1,147500
5156,33000,137400,0.21,1494,0,168,2,1,1,3,4,1,11.7,572,0,0,154895
5157,26000,148400,0.16,1619,0,0,1,1,1,2,6,1,76.7,0,0,1,166298
5158,29100,116700,0.23,1359,0,192,1,0,0,3,3,1,53.2,0,0,1,146900
5159,19300,102000,0.19,930,450,144,1,0,0,3,2,1,44.7,0,0,1,86266
5160,22400,154100,0.21,1570,0,120,2,1,1,3,3,1,8.7,440,0,0,135890
5161,51000,183200,0.26,1680,225,308,2,0,0,3,3,1,70.5,0,0,1,250890
5162,11400,42500,0.17,816,400,0,1,0,0,2,3,1,93.9,0,0,0,78701
5163,16800,52200,0.15,860,0,0,1,0,0,2,3,0,97,0,0,1,82739
5164,21900,61100,0.29,1148,0,0,1,1,0,3,2,0,81.1,0,0,1,75000
5165,16000,73500,0.15,992,0,0,1,1,0,2,3,0,100.2,0,0,1,76000
5166,26300,45500,0.16,600,0,0,1,0,0,1,2,0,89.4,0,0,0,30164
5167,15900,114600,0.22,1183,0,0,1,1,0,3,2,1,48.8,0,0,1,102932
5168,26700,90900,0.16,1681,0,0,1,0,1,2,2,1,92.8,0,0,0,125094
5169,20800,55700,0.25,912,0,0,1,0,0,3,6,1,87.1,0,0,0,77500
5170,24900,84700,0.35,1076,0,162,1,0,0,3,2,1,54.9,0,0,1,108349
5171,36400,168300,0.35,2058,0,0,1,1,1,4,4,0,89.6,0,0,1,194807
5172,26900,66500,0.17,648,0,0,1,1,0,2,2,1,68.4,0,0,1,88558
5173,27300,144200,0.17,1169,340,120,2,1,1,3,3,1,10.6,372,0,0,166298
5174,18700,59500,0.53,1504,0,251,1,0,0,3,2,1,78.2,0,0,1,119900
5175,18800,63500,0.24,948,0,0,1,0,0,2,3,0,62.7,0,0,1,92177
5176,31900,161300,0.18,1768,0,0,1,1,1,3,3,1,67.5,220,0,0,181503
5177,37800,115500,0.69,1485,294,0,1,1,2,3,4,1,69.4,0,0,1,136457
5178,25100,92600,0.44,960,700,0,1,0,0,3,2,1,55.4,0,0,0,81395
5179,17200,78600,0.19,720,360,112,1,0,0,2,2,1,45.3,0,0,1,64159
5180,43800,173600,0.28,1903,0,150,2,1,1,3,3,1,2.8,460,0,0,219653
5181,29200,56100,0.45,1036,0,0,1,0,1,3,3,0,84.5,0,0,0,47880
5182,23300,137700,0.17,1249,0,100,2,0,1,3,4,1,11.6,400,0,0,151949
5183,32600,127300,0.16,1624,0,0,2,1,1,3,4,1,77.4,0,0,1,184816
5184,20600,112900,0.2,1521,0,316,2,0,2,4,2,1,57.5,240,0,1,135978
5185,35000,107100,0.44,1352,0,0,1,1,2,3,3,1,69.7,0,0,1,133039
5186,18600,81100,0.12,894,0,0,1,0,0,2,2,1,83.5,0,0,1,89056
5187,21600,58700,0.96,712,324,0,1,0,0,3,2,1,56.4,0,0,1,43092
5188,60800,118800,0.7,1924,0,360,1,0,0,3,5,1,95.5,0,0,1,167100
5189,40000,169100,0.31,1931,0,333,2,1,1,3,2,1,12.5,489,0,0,199083
5190,16100,50600,0.15,720,0,0,1,0,0,2,2,1,62.8,0,0,0,69934
5191,24900,93400,0.22,1082,0,0,1,0,0,3,2,1,55.9,0,0,1,107364
5192,15100,49000,0.17,636,0,0,1,0,0,2,2,0,86.2,0,0,0,62560
5193,14600,56100,0.13,723,0,0,1,0,0,2,2,0,68.2,0,0,0,28500
5194,37100,78000,0.84,1366,0,240,1,1,0,3,4,1,61.3,0,0,0,110123
5195,17100,77400,0.2,973,0,304,1,1,0,3,2,1,37.7,0,0,1,99779
5196,32500,143500,0.2,1858,0,120,2,1,1,3,5,1,10.5,498,0,0,167249
5197,23600,107000,0.15,1249,0,0,2,0,0,3,3,1,62.5,0,0,1,141591
5198,20900,65800,0.16,740,0,72,1,0,0,2,2,0,89.7,0,0,1,76022
5199,29000,88200,0.15,1014,0,0,1,0,0,2,3,1,63.4,0,0,0,118722
5200,16200,60100,0.15,960,0,0,1,1,0,3,2,1,95.8,0,0,1,73076
5201,10200,76100,0.13,936,0,140,1,0,0,3,2,1,39.6,0,0,1,103105
5202,6500,42400,0.1,840,0,0,1,0,0,2,3,0,124.7,0,0,1,53215
5203,28400,135300,0.17,1400,0,0,2,0,1,3,3,1,93.4,0,0,1,116826
5204,18900,97900,0.23,864,400,424,2,0,0,2,3,1,49.5,336,0,1,107250
5205,4900,64400,0.11,1055,0,0,1,1,0,3,3,1,109.7,0,0,1,76022
5206,15200,57500,0.23,770,0,144,1,0,0,2,3,1,85.7,0,0,1,80298
5207,23500,99800,0.41,2023,0,0,1,0,1,4,4,0,73.3,0,0,1,129275
5208,20900,87600,0.26,1088,384,72,1,0,0,3,2,1,50.6,0,0,1,100729
5209,12000,74500,0.1,968,0,198,1,0,0,1,2,1,90.2,0,0,1,65000
5210,27200,86800,0.18,744,0,0,1,0,0,2,2,1,59.3,0,0,1,110123
5211,22200,100700,0.35,980,384,120,1,0,1,2,2,1,41.6,0,0,0,96928
5212,33100,229100,0.21,1980,970,192,2,1,1,3,3,1,8.7,715,0,0,229967
5213,18900,64400,0.16,1004,0,0,1,0,0,3,3,1,95,0,0,0,73874
5214,27900,134400,0.17,1520,0,360,1,1,1,3,3,1,86.7,0,0,1,180553
5215,20400,105300,0.26,876,400,304,1,1,0,3,2,1,20.6,0,0,0,108189
5216,15000,39800,0.17,700,300,272,1,0,0,2,2,1,78.2,0,0,1,108500
5217,25900,93900,0.17,1130,0,0,1,0,0,3,3,1,69.9,0,0,1,132974
5218,24200,120300,0.16,1546,0,180,1,0,1,3,2,1,55,0,0,1,123124
5219,20000,102200,0.19,888,400,0,1,0,1,2,2,1,53.4,0,0,1,102941
5220,21800,99200,0.18,1093,0,100,2,0,0,3,2,1,18.5,0,0,0,106431
5221,20600,129200,0.25,1218,0,100,1,0,0,3,2,1,2.7,0,0,0,124109
5222,16200,53100,0.15,460,0,0,1,0,0,1,2,1,54.4,0,0,1,59850
5223,5200,122700,0.15,1250,0,0,1,1,0,3,2,1,2,400,0,0,123800
5224,27200,89600,0.15,864,0,250,1,0,0,2,2,1,59.4,0,0,1,104378
5225,12400,70300,1.08,935,0,0,1,0,0,2,3,0,70,0,0,1,66487
5226,16300,30300,0.15,550,0,140,1,0,0,1,3,0,86.7,0,1,0,48322
5227,20100,92200,0.19,1120,0,0,1,0,1,2,4,1,55.5,0,0,1,111081
5228,17500,101000,0.3,1016,0,0,1,0,0,3,2,0,46.5,0,0,1,121136
5229,11600,54300,0.17,1276,0,0,2,0,0,4,2,0,119.5,0,1,0,76607
5230,22000,104400,0.2,1872,350,0,1,1,1,2,6,1,93.3,0,0,0,124391
5231,22600,96900,0.21,912,0,299,1,0,0,3,2,1,46.4,0,0,1,111081
5232,26700,91400,0.15,1040,0,0,1,0,0,2,3,1,95.4,0,0,1,125445
5233,16200,50700,0.18,768,0,0,1,0,0,2,2,0,87.2,0,0,0,62000
5234,5400,83800,0.11,1170,0,0,1,1,2,2,3,1,109.5,0,0,1,97675
5235,38300,131900,0.27,1340,0,100,2,0,0,3,2,1,1.2,400,0,0,172990
5236,26100,78900,0.18,720,300,0,1,0,0,2,2,1,58.8,0,0,1,92491
5237,69200,481400,0.69,3979,1100,1476,4,1,2,5,6,1,57.6,0,0,1,527404
5238,16200,83200,0.15,778,0,0,1,0,0,2,2,1,39.8,0,0,1,114983
5239,14300,72700,0.17,898,0,173,1,0,0,2,3,1,81.1,0,0,1,79900
5240,8000,44800,0.15,1152,0,0,1,0,0,3,3,0,94,0,1,0,58115
5241,30000,82000,0.25,1466,0,84,1,0,0,3,4,1,33.7,0,0,0,115934
5242,17000,40900,0.16,967,0,0,1,0,0,2,2,1,97.5,0,0,0,66424
5243,6000,57600,0.17,912,0,192,1,0,0,2,3,0,72.9,0,0,1,76829
5244,25800,104600,0.32,1463,520,176,2,1,0,3,3,1,54.2,0,0,1,124000
5245,16000,92300,0.15,826,400,138,1,0,0,2,2,1,20.7,0,0,1,115459
5246,26500,97300,0.26,1082,0,0,1,0,0,3,2,1,54.4,0,0,1,135021
5247,33400,65700,0.32,979,0,216,1,0,0,2,3,1,92.5,0,0,1,119699
5248,24400,102300,0.16,1208,0,0,1,0,0,3,2,1,54.7,0,0,1,105386
5249,18900,71000,0.19,933,0,0,1,0,0,3,2,0,51.7,0,0,1,98829
5250,17000,48900,0.16,852,0,100,1,0,0,2,2,0,59.8,0,0,1,85596
5251,23500,100200,0.15,1176,0,0,1,0,0,3,4,1,62.5,240,0,0,106293
5252,23200,93600,0.24,1324,0,400,1,0,1,2,3,1,55.7,0,0,0,64904
5253,11900,22600,0.16,576,0,0,1,0,0,1,2,0,73,0,0,0,39794
5254,28600,104500,0.22,1217,0,256,1,1,0,4,2,1,55.5,0,0,1,138755
5255,19500,85900,0.19,1610,0,0,2,0,1,3,4,1,74.4,0,0,1,93844
5256,19100,76500,0.23,1506,0,0,1,0,0,4,3,1,97.4,0,0,0,53625
5257,26400,101500,0.16,918,0,204,1,0,1,2,3,1,81.1,0,0,1,157900
5258,17100,86500,0.23,768,0,0,1,0,0,3,2,1,49.8,0,0,1,106379
5259,38700,82700,1.18,1228,0,0,1,0,0,3,3,0,91.8,0,0,1,90276
5260,51200,208100,0.34,2016,364,0,2,0,1,4,3,1,79,0,0,1,306332
5261,20600,108800,0.39,1738,0,704,2,0,1,2,2,1,67.3,0,0,0,81395
5262,16900,102500,0.2,1404,0,0,2,0,0,3,3,1,35.8,0,0,1,127950
5263,21500,114500,0.17,1382,0,192,2,1,0,3,2,1,20.3,440,0,0,128796
5264,20200,90400,0.2,954,552,160,1,1,0,2,3,1,38.8,0,0,0,110319
5265,21400,80800,0.61,960,0,0,1,0,0,2,3,1,91.2,0,0,1,75000
5266,28800,92600,0.19,746,350,240,1,0,0,2,5,1,59.5,0,0,1,112133
5267,17900,41400,0.22,576,0,0,1,0,0,2,2,0,52.6,0,0,0,45138
5268,14400,107800,0.15,1560,0,0,2,0,0,3,2,1,78.8,0,0,1,94933
5269,23600,44000,0.32,672,0,0,1,0,0,2,2,0,72.5,0,0,1,60233
5270,27000,38500,0.16,606,0,0,1,0,0,2,2,0,92.6,0,0,0,42762
5271,18600,67300,0.18,988,0,184,1,0,0,2,2,1,93.6,0,0,1,54166
5272,5600,48100,0.12,852,0,120,1,0,0,2,3,1,91,0,0,1,38415
5273,29900,98700,0.18,1604,0,0,1,1,1,4,3,1,97.4,0,0,0,105335
5274,30300,78500,0.21,722,0,0,1,0,0,2,2,1,69.9,0,0,1,93574
5275,16800,69700,0.16,613,0,0,1,0,0,2,2,1,40.2,0,0,1,65000
5276,28700,121000,0.26,1292,300,240,1,1,1,2,3,1,56.7,276,0,0,133514
5277,31300,170100,0.19,1418,800,120,3,0,1,3,2,1,1.4,440,0,0,203067
5278,18100,89200,0.22,1406,0,0,1,0,1,3,3,1,75.9,0,0,1,120169
5279,30300,109300,0.21,1288,0,120,1,0,0,4,3,1,64.8,0,0,1,130019
5280,17300,117500,0.15,1034,0,120,1,0,0,3,2,1,6.5,0,0,0,131043
5281,12900,33000,0.38,960,0,0,1,0,0,2,3,0,89.3,0,1,0,40000
5282,18000,80700,0.17,864,600,0,1,0,0,3,1,1,48.1,288,0,0,115000
5283,18100,168400,0.17,1754,0,80,2,1,0,2,4,1,18.9,552,0,0,152674
5284,30600,170900,0.29,1940,500,160,1,2,1,3,3,1,56.1,0,1,0,165000
5285,30100,131000,0.25,1732,0,192,2,1,1,3,3,1,18.3,440,0,0,152257
5286,15100,108700,0.26,1830,350,0,1,0,2,3,4,1,72.5,308,0,1,133967
5287,29600,150400,0.18,1446,260,154,2,1,0,3,2,1,44.8,0,0,1,219653
5288,32300,66700,0.45,898,0,0,1,0,0,2,3,1,55.5,0,1,0,47514
5289,17600,85600,0.2,1067,0,336,1,0,1,3,2,1,42.6,0,0,1,101965
5290,16400,73700,0.17,780,390,0,1,0,0,4,2,0,59.4,0,0,0,91929
5291,37900,125300,0.55,1296,0,0,1,1,0,3,3,0,39.3,576,0,1,138755
5292,28600,91100,0.21,753,0,128,1,0,0,2,2,1,68.5,0,0,1,116348
5293,16300,76500,0.15,1050,0,0,1,0,1,3,2,1,48.4,0,0,1,90971
5294,20400,54900,0.25,640,0,0,1,0,0,2,2,0,54.8,0,0,0,44325
5295,4900,30500,0.11,796,0,0,1,0,0,2,2,0,129.1,0,0,0,30000
5296,28400,139800,0.17,1567,500,0,1,1,1,4,3,1,75.1,0,0,1,179000
5297,16500,65200,0.14,720,0,30,1,0,0,2,2,0,61.4,0,0,1,85226
5298,21800,130400,0.17,1760,0,0,1,1,1,4,3,1,39.9,0,0,0,126079
5299,14800,70200,0.16,826,0,0,2,0,0,3,2,1,51.4,0,0,0,81395
5300,22100,157300,0.23,2082,0,222,2,0,1,3,3,1,41,0,0,1,206848
5301,25700,82100,0.17,940,0,120,1,0,0,2,3,1,62.4,0,0,0,118742
5302,29200,119600,0.18,1463,0,0,1,0,1,2,3,1,71.8,0,0,1,165479
5303,18500,69000,0.18,1260,0,0,1,0,0,2,3,0,89.9,0,0,1,93574
5304,11700,41000,0.15,620,220,100,1,0,0,2,2,0,60.3,0,1,0,12928
5305,21400,104100,0.3,1647,0,0,1,1,1,3,4,1,85.1,0,1,0,87000
5306,19400,110000,0.18,924,850,168,1,0,0,2,3,1,30.7,0,0,1,117597
5307,23600,89900,0.28,992,0,0,1,0,0,3,3,1,47,0,0,1,125000
5308,19700,70000,0.23,768,0,0,1,0,0,2,2,1,61.4,0,0,0,83646
5309,15200,57000,0.09,780,0,0,1,0,0,2,2,0,88.7,0,0,0,47514
5310,14700,93100,0.16,1444,1000,0,2,0,0,4,1,1,99.6,0,0,0,114033
5311,12700,77100,0.17,952,0,0,1,0,0,3,2,1,50.2,0,0,1,89900
5312,35400,195000,0.26,2290,0,200,2,1,1,3,4,1,6.8,640,0,0,196900
5313,21900,88900,0.17,912,0,0,1,0,0,3,2,1,51.1,0,0,1,105000
5314,19900,70900,0.28,874,0,0,1,0,0,3,2,0,58.4,0,0,1,90971
5315,28000,115100,0.17,1272,0,170,1,0,0,3,2,1,52.4,0,0,1,137415
5316,28600,89500,0.25,945,0,0,1,0,0,3,2,1,42.7,0,0,1,112608
5317,29500,79600,0.16,1037,120,0,1,0,0,2,3,1,59.5,0,0,1,127839
5318,26600,102000,0.16,1121,0,176,1,1,1,3,3,1,81.5,0,0,1,133967
5319,16500,74000,0.16,1385,240,144,1,0,0,2,2,0,97.8,0,0,1,72889
5320,19800,87500,0.2,864,0,336,1,0,0,2,3,1,52.5,0,0,1,113954
5321,50300,160500,0.28,1547,500,0,2,0,0,3,2,1,54.5,231,0,1,186731
5322,18600,59500,0.24,756,0,0,1,0,0,2,2,1,108.9,0,0,0,65994
5323,12600,95900,0.18,847,0,0,1,0,0,3,2,1,26.9,0,0,1,104409
5324,16100,47900,0.15,864,0,0,1,0,0,2,3,0,119.1,0,0,0,74900
5325,18000,73300,0.3,1228,0,0,1,0,0,3,2,1,96.3,0,0,1,86000
5326,24500,112100,0.16,1288,0,0,1,1,1,3,2,1,93.8,0,0,1,141346
5327,23100,76400,0.36,1992,0,298,1,0,1,4,4,0,101.3,0,0,1,127360
5328,22800,90700,0.75,1317,0,0,2,0,0,4,2,1,61.6,0,0,1,84575
5329,25700,125100,0.16,1054,400,120,2,1,1,3,2,1,4.9,130,0,0,152053
5330,29500,136500,0.23,1152,750,0,2,0,1,3,2,1,53.8,0,0,1,152674
5331,19100,95400,0.21,1456,0,0,1,0,1,3,2,1,51.5,0,0,1,119699
5332,28000,74400,0.2,672,0,252,1,0,0,2,2,1,58.4,0,0,1,110123
5333,31900,127300,0.18,1054,400,120,2,1,1,3,3,1,5.6,130,0,0,147293
5334,14400,97400,0.17,1132,0,200,1,0,0,2,2,1,42.6,0,0,1,110707
5335,14500,49500,0.12,872,0,0,1,0,0,2,2,0,94.1,0,1,0,30000
5336,26800,195100,0.23,1744,500,168,2,1,1,3,3,1,18.9,440,0,0,172374
5337,21700,113800,0.3,1651,1238,0,3,0,1,3,3,1,55.2,0,0,1,187500
5338,16600,86500,0.17,882,400,384,1,0,0,2,2,1,53.5,0,0,0,102941
5339,18400,88000,0.18,2060,0,0,1,0,1,4,5,1,90.8,0,1,0,148734
5340,19600,148400,0.5,1916,0,510,2,0,0,3,3,1,52.7,591,0,1,157746
5341,17100,83500,0.17,930,360,0,1,0,0,2,2,0,51.5,0,0,1,94933
5342,24300,59600,0.16,638,0,140,1,0,0,2,2,1,59.8,0,0,0,98401
5343,34300,67800,0.37,1037,0,0,1,0,0,3,3,1,72.3,0,0,1,103899
5344,18200,37300,0.16,572,0,0,1,0,0,1,2,0,69.6,0,0,0,47514
5345,26700,165300,0.15,1217,0,114,2,0,1,2,3,1,6.2,380,0,0,166382
5346,19900,85200,0.25,1382,0,0,1,0,0,3,2,0,57.3,0,0,0,104952
5347,6500,42400,0.1,840,0,0,1,0,0,2,3,0,124.2,0,0,1,24000
5348,47100,214100,0.19,2250,0,0,3,1,1,5,3,1,86.5,0,0,1,284608
5349,24600,76200,0.16,1126,0,0,1,0,1,2,3,1,89.9,0,0,0,59099
5350,5800,49200,0.14,1278,400,0,1,0,0,3,2,0,99.2,0,0,0,56250
5351,33800,125400,0.22,1653,0,0,2,1,1,3,5,1,74.8,408,0,1,188626
5352,25300,146300,0.17,1732,0,0,2,0,0,3,4,1,56.4,0,0,1,158003
5353,28000,81700,0.16,917,0,0,1,0,1,2,3,1,85.9,0,0,1,65994
5354,39800,130000,0.26,1169,300,0,1,0,1,3,2,1,59.4,252,0,1,157045
5355,28300,116500,0.18,1091,500,0,2,0,1,3,3,1,51.5,0,0,1,137315
5356,33200,126200,0.37,1408,0,120,2,1,1,3,2,1,11.3,400,0,0,148427
5357,19500,87200,0.18,1141,425,64,1,0,0,4,2,1,56.5,0,0,1,106431
5358,31100,89400,0.26,960,400,0,1,1,0,3,3,1,54.7,0,0,1,117834
