Property,LandValue,BuildingValue,Acres,AboveSpace,Basement,Deck,Baths,Toilets,Fireplaces,Beds,Rooms,AC,Age,Car,PoorCondition,GoodCondition,Price
1,15200,52400,0.26,695,0,0,1,0,0,2,2,1,50.8,0,0,0,74818
2,16100,123300,0.28,1054,450,180,2,0,1,3,2,1,30.8,0,0,1,137462
3,17900,63900,0.5,891,0,180,1,0,0,2,3,0,53.8,576,0,0,56850
4,25400,132400,0.26,1080,450,64,2,0,1,3,2,1,30.9,330,0,1,137462
5,23000,99800,0.18,1020,500,0,2,0,1,3,2,1,30.7,0,0,1,131008
6,25900,118100,0.29,1317,0,100,2,1,0,3,2,1,16.7,400,0,0,139973
7,23000,119100,0.26,1802,360,0,1,0,1,3,4,1,68,0,0,1,141880
8,9700,60200,0.13,720,0,0,1,0,0,2,2,0,54.7,0,0,0,69408
9,21700,70000,0.28,912,0,0,1,0,0,2,2,0,62.9,0,0,0,92492
10,13600,70200,0.13,1019,0,310,1,0,0,3,2,1,48.7,0,0,1,109318
11,22100,129600,0.23,1920,0,0,2,2,1,4,4,1,41,0,0,1,176736
12,23900,168700,0.32,2304,0,168,2,1,1,4,4,1,39.9,462,0,1,210611
13,21800,81100,0.16,912,0,120,1,0,0,3,2,1,26,0,0,1,113200
14,23900,73100,0.22,882,0,0,1,0,1,3,2,1,25.8,0,0,0,92296
15,38600,75000,0.36,1151,0,0,1,0,0,2,3,1,58.9,440,0,1,117824
16,31000,147400,0.23,1428,0,200,2,0,1,3,2,1,15.8,0,0,0,184493
17,24100,123300,0.26,1488,182,0,1,1,1,4,3,1,70.9,228,0,1,149735
18,21300,92900,0.18,1369,300,0,1,1,0,3,3,1,56.9,0,0,1,120770
19,14000,102900,0.2,1030,455,168,1,0,1,3,2,1,23.8,0,0,0,78550
20,15800,55200,0.36,675,0,192,1,0,0,2,2,1,52.8,0,0,0,87386
21,23700,72100,0.22,1273,0,0,1,0,0,2,5,0,92.8,0,0,0,85796
22,36100,210400,0.6,2077,862,0,2,1,2,2,3,1,52.9,575,0,1,253617
23,19500,101300,0.16,1114,0,0,1,1,1,2,4,1,67.8,0,0,1,112915
24,23300,82700,0.19,840,700,0,2,0,1,2,2,1,24.9,0,0,1,127545
25,23500,139000,0.22,1568,0,136,1,1,0,3,2,1,10.8,440,0,0,146014
26,22800,132100,0.18,1326,0,338,2,0,0,3,2,1,10.7,440,0,0,149324
27,20500,152200,0.15,1217,676,200,3,0,1,4,3,1,6.7,484,0,0,162435
28,26300,164200,0.35,1598,0,192,2,1,0,3,3,1,3.9,460,0,0,169863
29,20600,146600,0.16,1326,800,180,3,0,1,3,2,1,5.8,440,0,0,180173
30,21100,106700,0.16,856,816,136,2,0,0,3,2,1,16.9,0,0,1,125679
31,23400,149600,0.22,1464,0,676,2,1,1,3,3,1,15.7,400,0,0,141709
32,24600,142700,0.2,1012,360,144,3,0,1,3,2,1,16.8,180,0,0,140407
33,25600,129800,0.46,1492,200,168,2,0,1,3,3,1,46.8,0,0,1,127643
34,8700,60000,0.11,987,0,0,1,0,0,3,3,1,77.9,0,0,1,88270
35,6800,41200,0.08,576,0,0,1,0,0,1,3,0,109,0,0,1,48112
36,17300,42400,0.15,850,0,0,1,0,0,2,3,0,88.8,0,0,0,93081
37,15000,102200,0.12,1353,0,384,1,1,0,3,3,1,97.8,0,0,1,143637
38,15000,102200,0.12,1353,0,384,1,1,0,3,3,1,97.7,0,0,1,147493
39,12900,73100,0.15,1253,0,212,2,0,0,4,4,0,102,0,1,0,54003
40,14300,42500,0.17,771,0,0,1,0,0,2,3,1,112.9,0,0,1,58912
41,17100,68900,0.16,1532,0,132,2,0,0,4,3,0,107.8,0,0,0,84441
42,16900,48900,0.15,816,0,0,1,0,0,2,2,0,92.9,0,0,1,68633
43,9200,22000,0.17,1100,0,0,1,1,0,4,4,1,120.9,0,1,0,5891
44,5400,56000,0.08,1308,0,0,2,0,0,3,4,0,105.8,0,0,0,51574
45,4000,54400,0.06,1216,0,0,1,1,0,2,5,0,92.9,0,0,0,60876
46,16500,54900,0.2,1158,0,72,1,0,0,3,3,0,105,0,0,1,37311
47,9300,49900,0.28,1333,0,0,1,1,0,4,5,1,72.8,0,1,0,81495
48,4400,36200,0.1,778,0,0,2,0,0,2,3,0,119,0,0,0,20619
49,5600,48000,0.12,1204,0,0,1,1,0,3,3,0,103.9,0,1,0,73640
50,8300,28700,0.17,767,0,0,1,0,0,2,2,0,95,0,1,0,37311
51,9000,58800,0.24,992,0,0,1,1,0,3,2,0,88,378,0,1,73640
52,5500,34800,0.12,480,0,0,1,0,0,2,2,0,57.7,0,0,0,38560
53,13500,32400,0.14,730,0,0,1,0,0,2,2,1,53.8,0,0,1,75604
54,17500,80800,0.2,1040,0,0,1,0,1,3,2,1,83.8,0,0,1,89652
55,4400,32100,0.16,520,0,0,1,0,0,2,2,1,48.8,0,1,0,34365
56,4400,53300,0.16,936,0,112,1,0,0,2,2,0,44.7,0,0,1,72300
57,5800,25900,0.4,604,0,0,1,0,0,2,2,1,97.9,0,0,1,68240
58,16700,56900,0.16,1012,0,0,1,0,0,2,2,1,91.8,0,0,1,88083
59,16600,48200,0.17,888,0,0,1,0,0,2,2,1,89.8,0,0,0,74807
60,7200,97600,0.38,1680,0,420,2,0,0,3,2,1,3.7,0,0,0,110860
61,5900,52400,0.18,932,0,0,1,0,0,3,3,0,82.8,0,0,1,78550
62,19300,64800,0.3,936,0,0,1,0,0,1,5,1,87.9,0,0,1,98089
63,15600,64900,0.15,683,350,0,1,0,0,2,2,1,58.9,0,0,1,83459
64,15700,67900,0.16,1021,0,0,1,0,1,3,3,1,108,0,0,1,63821
65,6700,48000,0.29,624,0,0,1,0,0,2,2,1,98,0,0,1,29456
66,16000,37800,0.41,840,0,0,1,0,0,2,2,0,75,0,0,0,67749
67,12400,56200,0.26,880,0,0,1,0,0,2,4,1,57.9,0,0,0,73640
68,44000,200500,0.3,1668,1200,241,3,0,1,4,6,1,8.7,684,0,0,240558
69,36000,262500,0.22,2317,800,192,3,1,1,4,3,1,2.9,757,0,0,277869
70,19400,124800,0.25,1764,0,0,1,0,0,2,5,1,55.8,264,0,1,152190
71,21600,94000,0.18,898,0,228,1,0,0,3,2,1,25.9,0,0,1,112915
72,14100,69500,0.2,1187,0,0,1,0,1,3,3,0,89.8,0,0,1,121261
73,17200,113600,0.19,1326,432,240,2,0,1,4,1,1,44.9,0,0,1,108987
74,19600,41300,0.25,578,0,113,1,0,0,1,3,0,77.7,0,0,0,112306
75,14500,52000,0.19,844,0,0,1,0,1,2,3,1,97,0,0,1,68731
76,12200,49600,0.16,640,0,0,1,0,0,2,2,1,54.9,0,0,0,61858
77,12600,50200,0.15,934,0,96,1,0,0,2,3,1,62.8,0,0,1,73640
78,12300,56700,0.15,913,0,162,1,0,0,3,2,1,61.9,0,0,0,72560
79,23700,114900,0.22,1400,0,568,1,1,0,4,3,1,37.7,0,0,1,125321
80,16800,91700,0.23,1066,500,184,1,0,1,2,3,1,50,378,0,1,127545
81,21300,93600,0.17,912,300,0,1,0,0,3,2,1,48.8,0,0,1,125679
82,19900,95800,0.23,1454,336,0,2,1,1,2,4,1,78.9,422,0,1,117333
83,16800,89700,0.15,840,0,144,1,0,0,3,2,1,36.8,0,0,1,103096
84,16700,79700,0.15,884,0,0,1,0,0,3,2,1,37.8,0,0,1,86404
85,16700,62000,0.15,720,0,0,1,0,0,2,2,1,37.9,0,0,1,66276
86,17800,149800,0.3,916,500,143,2,0,1,3,3,1,8.9,0,0,0,132061
87,30100,55200,0.92,772,0,160,1,0,0,1,2,0,70,0,0,0,68731
88,15900,92600,0.45,1048,300,235,2,0,0,2,4,1,67.9,0,0,1,115370
89,14600,57800,0.18,962,500,0,2,0,0,2,3,1,47.7,0,1,0,43862
90,11500,55800,0.15,864,0,0,1,0,0,2,2,1,48.7,0,0,0,79048
91,15800,44300,0.22,616,0,0,1,0,0,2,2,0,55.9,0,0,0,46639
92,15000,59000,0.16,692,0,72,1,0,0,2,3,1,82.8,0,0,1,77120
93,15000,49100,0.16,712,0,0,1,0,0,2,3,0,62.8,0,0,1,83459
94,21500,113400,0.17,1158,500,168,1,1,1,3,2,1,44.9,0,0,1,131570
95,21500,116900,0.28,1745,140,0,3,0,0,4,4,1,51.8,0,0,1,132552
96,17800,112800,0.15,1627,0,0,1,0,1,3,4,1,53,0,0,1,131767
97,15600,58200,0.17,720,0,0,1,0,0,2,2,1,47.9,0,0,1,47130
98,15200,68500,0.16,936,0,0,1,0,1,2,3,1,84.8,0,0,1,98089
99,16800,22200,0.18,891,0,632,1,0,0,2,2,1,57.9,0,0,1,93278
100,15300,78000,0.17,1064,0,128,1,0,1,2,3,1,53.9,0,0,1,75604
101,15000,73600,0.16,720,360,0,1,0,0,1,3,1,46.7,0,0,1,86760
102,15500,57100,0.17,698,0,0,1,0,0,2,2,1,65.8,0,0,1,96223
103,25600,108300,0.49,1673,0,80,1,1,0,3,4,1,64,0,0,1,175755
104,17800,22500,0.22,504,0,0,1,0,0,1,2,0,93.9,0,1,0,24547
105,16800,43000,0.18,590,0,60,1,0,0,2,2,0,40.9,0,0,1,58421
106,18400,39800,0.29,996,0,0,1,0,0,2,2,0,70.7,0,1,0,59768
107,15700,129200,0.23,1098,550,222,2,1,0,3,3,1,46.7,0,0,1,134864
108,16100,65600,0.15,768,0,0,1,0,0,2,2,1,60,0,0,1,77568
109,16000,56000,0.15,897,0,0,1,0,0,2,2,0,58.8,0,1,0,66420
110,16000,87000,0.15,880,0,0,1,0,0,3,2,1,51.7,0,0,1,89652
111,17200,83900,0.19,923,0,0,1,0,0,3,2,1,51.8,280,0,1,109969
112,16800,108400,0.19,1510,400,0,2,0,0,4,1,1,54.8,0,0,1,132552
113,14200,81600,0.15,1207,0,0,1,1,0,3,4,0,57.9,0,0,1,95978
114,17000,69400,0.16,797,400,0,1,0,0,2,3,1,67,0,0,0,95241
115,14200,39300,0.15,748,0,0,1,0,0,2,3,0,95.9,0,1,0,63821
116,12700,40700,0.17,616,0,0,1,0,0,2,2,0,84,0,0,1,66276
117,16000,81200,0.15,884,0,0,1,0,0,2,3,1,50.8,0,0,1,98187
118,16400,57300,0.16,1116,0,0,1,1,0,2,3,0,102.9,0,0,0,37311
119,18800,87200,0.16,1240,0,144,1,0,0,3,2,1,54.7,0,0,1,118862
120,16700,67700,0.15,1187,0,0,1,0,0,2,3,1,58.7,0,0,0,96400
121,16400,76400,0.15,720,0,0,1,0,0,2,2,1,52.9,240,0,1,88368
122,14500,62800,0.14,750,0,0,1,0,0,2,3,1,65.9,0,0,1,73640
123,16800,60400,0.16,748,0,0,1,0,0,2,2,1,50,0,0,0,106042
124,17000,59300,0.16,796,0,152,1,0,0,2,3,0,65.7,0,0,1,90616
125,16600,72700,0.18,1592,0,0,1,1,1,4,4,1,91.8,0,1,0,68731
126,16700,46700,0.18,688,0,0,1,0,0,2,2,1,107.8,0,0,1,73640
127,14400,57600,0.15,1544,0,0,1,1,0,3,3,1,94.8,0,0,0,88368
128,17200,89500,0.19,1525,0,0,1,0,0,3,2,1,91.9,0,0,1,101623
129,14800,56200,0.15,720,0,0,1,0,0,2,3,0,61.8,0,0,0,62840
130,16200,94000,0.15,936,700,0,1,0,0,2,3,1,44,0,0,1,97696
131,19600,42400,0.31,623,0,0,1,0,0,2,2,0,58.9,0,0,0,27492
132,12400,67000,0.17,826,400,0,1,0,0,3,2,1,48.7,0,0,1,82904
133,7700,64500,0.18,1287,0,0,1,0,0,3,3,1,106,0,0,1,68633
134,5800,68900,0.15,1268,0,283,1,0,0,3,3,1,70.9,0,0,1,70695
135,5200,42700,0.14,1098,0,0,1,0,0,3,3,0,102.8,0,0,0,81004
136,8700,42500,0.21,816,0,0,1,0,0,2,2,0,69.9,0,1,0,63821
137,9500,57800,0.28,980,0,0,1,0,0,2,3,1,88.9,336,0,1,61858
138,2800,43900,0.07,1352,0,0,1,0,0,3,3,1,102.8,180,1,0,14460
139,33500,139800,1,1715,300,0,2,0,1,3,4,1,50.8,0,0,1,201283
140,12000,35800,0.56,786,0,0,1,0,0,2,2,0,88.8,0,0,0,23565
141,6300,40800,0.19,912,0,0,1,1,0,2,3,0,97.8,0,0,1,55912
142,6600,110000,0.22,1534,0,78,2,0,0,4,2,1,2.8,0,0,0,137462
143,15200,48000,0.36,1101,0,0,1,0,0,3,3,0,98.8,0,1,0,54003
144,5100,39500,0.15,1207,0,100,2,0,0,3,3,0,107.9,0,0,0,34365
145,18200,84100,0.39,1323,0,280,1,0,0,2,3,1,92.9,0,0,1,117824
146,12600,126100,0.44,2208,0,320,2,0,0,5,5,1,100.8,0,0,1,146789
147,3300,19400,0.09,915,0,0,1,0,1,2,2,0,96,162,1,0,18656
148,5800,94000,0.15,1715,0,0,1,0,1,3,4,1,35.8,0,0,0,122734
149,8300,54900,0.2,1694,0,0,2,0,0,3,5,0,85.8,0,1,0,37930
150,5700,46400,0.15,1230,0,0,1,0,0,3,3,1,109.9,0,0,0,66767
151,6500,46100,0.11,880,0,0,1,0,0,2,3,0,87.8,0,0,0,55912
152,15100,47800,0.15,648,0,0,1,0,0,2,2,1,65.8,0,0,0,49093
153,25100,93000,0.24,1180,590,0,1,1,0,2,3,1,57.7,294,0,1,131972
154,25200,116700,0.14,1404,200,240,1,0,0,3,3,1,100.8,0,0,1,139916
155,23500,106100,0.16,1188,0,184,2,0,1,3,2,1,68.9,0,0,1,127643
156,83300,276000,0.61,2608,500,0,3,1,1,2,3,1,47.9,572,0,0,348563
157,20700,76900,0.13,952,0,0,1,0,1,3,3,1,85.9,200,0,0,82477
158,27200,154400,0.15,1858,0,230,2,0,1,3,3,1,53.8,0,0,1,211102
159,37400,115700,0.15,1433,400,112,2,0,1,4,3,1,85.7,0,0,1,159061
160,19300,103100,0.12,1355,0,160,1,0,1,3,2,1,82.7,0,0,0,118573
161,47000,214400,0.22,2466,850,216,2,1,2,4,5,1,92.9,236,0,1,263141
162,45600,154200,0.21,1896,200,0,1,1,1,3,5,1,68.9,252,0,1,209629
163,94200,379500,0.71,4414,0,0,3,0,1,4,8,1,83.8,810,0,1,451660
164,26100,107100,0.15,2243,0,0,2,0,2,4,7,1,91.8,0,0,0,127643
165,24600,120700,0.15,1840,0,0,3,0,0,6,5,1,93.9,0,0,1,147280
166,18200,54300,0.11,824,0,0,1,0,0,2,3,1,89.9,0,0,0,102114
167,24900,68100,0.15,776,0,0,1,0,1,2,3,1,46.9,0,0,1,130589
168,27300,96500,0.17,1308,0,0,1,0,0,3,3,1,93.9,0,0,0,157099
169,31300,116400,0.19,1401,0,169,2,0,0,3,4,0,92.9,0,0,1,172809
170,18500,40600,0.21,847,0,0,1,0,0,3,2,0,100.9,0,0,1,45951
171,29100,96400,0.28,1151,0,0,1,1,0,1,3,1,57.8,0,0,1,134958
172,49700,204200,0.26,1932,0,96,3,0,1,3,3,1,81.8,0,0,1,232212
173,51700,308100,0.32,2402,650,0,3,1,2,5,4,1,42.8,529,0,1,348563
174,23800,64400,0.15,1040,0,0,1,0,0,2,3,1,93.8,0,0,1,133534
175,23800,92100,0.15,1615,0,312,1,1,1,4,2,1,91.9,0,0,1,122734
176,35900,150200,0.5,1874,0,0,1,0,0,3,4,0,106.9,0,0,1,210120
177,32100,103200,0.18,1022,300,176,1,0,1,2,3,1,81.9,0,0,0,122243
178,34400,114500,0.29,1976,0,298,2,0,0,3,5,1,82.7,0,0,1,144504
179,14500,59100,0.16,1172,0,0,2,0,0,3,3,0,92.7,0,0,1,88688
180,25900,115800,0.19,1470,0,0,2,0,1,3,4,1,39.9,0,0,1,143696
181,25900,124900,0.18,1453,0,0,1,1,1,3,4,1,77.8,0,0,1,129177
182,25300,97800,0.16,1170,0,0,1,0,0,2,4,1,73.8,0,0,1,117726
183,25300,75600,0.16,706,0,0,1,0,0,2,2,1,67.8,216,0,1,116842
184,30900,141900,0.17,1802,0,0,2,0,1,4,3,1,67.8,0,0,1,208402
185,27200,152600,0.18,1817,150,159,2,1,1,3,3,1,16.7,440,0,1,172809
186,30600,75400,0.18,996,0,0,1,0,0,2,2,0,60.8,0,0,1,117333
187,27900,88200,0.2,924,308,0,1,0,0,2,3,1,55.7,0,0,1,91580
188,21400,114100,0.16,932,450,0,1,0,2,2,3,1,68.9,0,0,1,143353
189,24500,65300,0.16,792,0,242,1,0,0,2,2,0,83.8,0,0,1,96400
190,33400,103900,0.45,1382,400,0,2,1,1,4,4,1,84.9,0,0,1,127643
191,25100,97700,0.16,910,0,0,1,0,0,3,2,1,34.7,0,0,1,118476
192,20700,95600,0.14,1411,0,0,1,1,1,3,3,1,89.8,0,0,1,78550
193,20700,95600,0.14,1411,0,0,1,1,1,3,3,1,89.9,0,0,1,131570
194,23300,93800,0.15,1289,0,24,1,0,0,3,3,1,66.9,0,0,1,135989
195,29100,148000,0.19,1438,0,0,2,0,1,3,3,1,71.9,252,0,1,175755
196,30500,174200,0.2,1792,0,386,1,0,1,3,3,1,81,0,0,1,225830
197,28300,97000,0.18,1032,0,288,1,0,0,3,2,1,49.8,0,0,1,135498
198,30300,52300,0.3,832,0,0,1,0,0,2,3,0,85.7,0,0,0,77120
199,27700,101900,0.18,1008,352,0,1,0,0,3,2,1,50.9,0,0,1,133534
200,29600,100600,0.23,1465,0,120,1,0,1,4,3,0,87.9,0,0,1,159063
201,32500,50000,0.32,1696,0,0,1,0,1,4,3,0,97,0,1,0,72275
202,32500,184000,0.32,2102,0,0,2,0,1,4,4,1,83.8,0,0,1,245821
203,29300,118000,0.2,2240,0,28,2,0,0,4,7,1,92.8,0,0,1,195392
204,32800,125000,0.35,1594,0,154,1,1,1,3,4,1,68.7,0,0,1,170147
205,28000,59000,0.2,751,0,212,1,0,0,2,3,1,65.9,0,0,1,112915
206,28000,53000,0.2,600,0,96,1,0,0,2,2,1,78,0,0,0,104942
207,27600,66500,0.2,968,0,240,1,0,0,2,2,1,76,0,0,1,75604
208,30700,86100,0.31,1523,0,71,2,0,0,4,3,1,92,0,0,0,110951
209,20600,80700,0.11,1004,0,0,1,0,1,2,3,1,78.8,0,0,1,134811
210,22600,106100,0.16,1274,0,0,1,0,1,3,3,1,66.7,0,0,1,115681
211,28200,83600,0.27,1210,0,0,1,0,1,3,3,1,78.8,0,0,1,132552
212,21700,75000,0.16,964,0,0,1,1,0,2,2,1,77.9,0,0,1,126661
213,25200,134600,0.16,1623,0,288,1,0,1,3,4,1,78,0,0,1,156117
214,25200,113200,0.16,1280,0,120,1,0,1,2,3,1,79.7,0,0,1,138335
215,38300,114800,0.44,1069,360,280,2,0,1,2,2,1,62.8,0,0,1,140898
216,23200,167600,0.15,1728,0,622,2,0,1,3,3,1,66.9,460,0,1,181646
217,26900,80900,0.17,996,0,0,1,0,1,2,2,1,86,0,0,1,115861
218,27200,94800,0.17,856,0,0,1,1,0,3,4,1,42.9,0,0,0,124697
219,25000,105900,0.16,1538,0,0,1,1,1,3,4,1,82,0,0,1,162008
220,27700,61000,0.2,780,0,700,1,0,0,2,2,1,70,0,0,1,89350
221,35900,120500,0.46,1200,600,210,2,0,2,2,3,1,57.7,460,0,1,144601
222,24200,105400,0.2,1260,0,0,2,0,0,4,2,1,13,0,0,0,107750
223,42000,205300,0.46,2901,0,506,3,0,2,3,3,1,42.8,0,0,0,243042
224,28700,138300,0.19,1440,0,0,1,0,0,2,4,1,60.8,0,0,1,178209
225,20400,112000,0.13,1317,0,0,2,1,1,3,3,1,80.9,0,0,1,159554
226,21900,83200,0.14,758,270,0,1,0,0,2,2,1,60.9,0,0,1,114584
227,23700,88000,0.16,672,0,350,1,0,0,2,2,1,57.8,0,0,1,125090
228,16200,85800,0.1,1166,0,0,1,1,1,2,3,1,67,240,0,1,122734
229,20000,66500,0.15,907,0,0,1,0,0,2,2,1,65.9,0,0,1,99169
230,27600,87100,0.21,1037,350,200,1,0,0,3,2,1,59,0,0,1,127643
231,14600,67500,0.17,1423,0,0,1,0,0,2,4,1,82.9,0,0,0,70695
232,28300,103000,0.19,1092,0,0,1,0,0,3,2,1,49.8,0,0,1,145808
233,27000,97800,0.18,1096,0,0,1,1,0,3,3,1,46.8,0,0,1,142371
234,27900,93700,0.32,1064,532,161,1,0,0,3,2,1,66,0,0,0,140407
235,25600,86300,0.16,1112,300,0,1,1,0,3,3,1,61.7,0,0,0,119440
236,28800,75500,0.25,720,0,0,1,0,0,2,2,1,52.9,0,0,1,137462
237,15200,60400,0.17,832,0,0,1,0,1,3,2,1,82.7,0,0,1,53020
238,32600,65300,0.47,864,0,0,1,0,0,2,2,1,83,0,0,1,80513
239,27100,105200,0.21,1138,320,320,1,1,0,3,3,1,51.8,264,0,1,133515
240,22500,82500,0.15,1142,100,144,1,0,0,3,3,1,60.9,200,0,1,122734
241,21300,102000,0.15,1150,400,0,1,0,0,3,2,1,57.8,0,0,1,125679
242,21300,85200,0.15,969,590,0,1,0,0,4,2,1,60,0,0,0,113897
243,22900,94100,0.15,1119,350,0,1,0,0,2,4,1,82,0,0,1,108222
244,26100,135600,0.17,1509,400,192,3,0,0,3,2,1,51.8,0,0,1,144504
245,22900,76100,0.15,744,0,16,1,0,0,2,2,1,66.7,220,0,1,109800
246,33800,70800,0.26,1502,0,0,1,0,0,3,2,1,87.9,0,0,1,122930
247,26200,107500,0.18,1236,0,80,1,0,0,4,2,1,57.8,0,0,1,135498
248,30700,107100,0.3,1569,400,192,1,1,0,3,3,1,70,0,0,1,152190
249,37600,108200,0.4,1456,0,285,1,0,0,3,3,1,85.8,0,0,1,167737
250,23700,74700,0.16,838,0,0,1,0,0,2,3,1,85.9,0,0,1,98187
251,24600,99300,0.16,1180,0,48,1,0,1,3,2,1,91.8,0,0,1,108006
252,10900,52200,0.18,1177,0,0,1,0,0,3,3,0,98,0,0,0,51941
253,8100,44000,0.14,704,0,0,1,0,0,2,2,0,78.7,0,0,0,41934
254,19700,65000,0.16,1070,0,280,1,0,0,3,3,1,87.8,0,0,0,88368
255,12200,62000,0.22,1302,0,0,1,0,0,4,3,0,118.9,0,0,1,78550
256,7900,46400,0.12,1452,0,0,1,0,0,3,3,0,102.9,0,1,0,45166
257,11100,49700,0.17,1304,0,0,1,0,0,3,3,0,75.8,0,1,0,46148
258,14200,40300,0.13,982,0,0,1,0,0,2,3,0,95.9,0,1,0,78451
259,18500,60000,0.15,776,225,240,1,0,0,2,3,1,92.9,0,0,1,69713
260,14800,64700,0.12,784,0,0,1,0,0,2,2,1,99.9,0,0,1,95241
261,15900,65500,0.16,718,0,64,1,0,0,2,2,1,63.8,0,0,1,97205
262,15500,95400,0.2,1064,0,0,1,0,0,3,2,1,51.8,0,0,1,77685
263,16100,68500,0.15,1054,0,0,1,0,0,3,3,1,77.8,0,0,1,82477
264,18000,44200,0.16,900,0,0,1,0,0,2,3,1,90,0,1,0,89743
265,19500,78500,0.21,1091,200,160,1,0,0,2,3,1,65.7,0,0,0,96400
266,21100,130400,0.29,1838,0,70,2,0,0,3,4,1,70,0,0,1,174773
267,18600,46600,0.15,484,0,120,1,0,0,1,2,1,76.8,0,0,0,78451
268,13200,48400,0.11,768,0,0,1,0,0,2,2,1,88,0,1,0,50075
269,15400,63300,0.2,970,0,0,2,0,0,2,2,0,53.8,0,0,1,77120
270,15400,63300,0.2,970,0,0,2,0,0,2,2,0,53.8,0,0,1,78550
271,20200,81900,0.23,834,0,100,1,0,0,3,2,0,22.8,0,0,1,103096
272,32600,183100,0.19,2022,0,100,2,1,1,4,3,1,3.9,670,0,0,214047
273,9600,44600,0.16,696,0,0,1,0,0,2,2,0,53.8,0,0,0,68731
274,20500,21800,0.22,480,0,0,1,0,0,2,2,0,52,0,1,0,39275
275,24100,52700,0.41,840,0,60,1,0,0,2,3,0,72.9,0,0,1,81495
276,33200,122300,0.2,1320,0,244,2,1,0,3,3,1,4.9,400,0,0,167900
277,33100,180100,0.2,1460,1000,144,2,1,1,4,2,1,5.8,462,0,0,215913
278,17800,34600,0.15,480,0,0,1,0,0,1,2,0,82.9,0,0,0,62840
279,16300,84200,0.2,816,0,0,1,0,1,3,2,1,52.8,0,0,1,93768
280,16300,82100,0.2,907,0,0,1,0,0,3,2,1,52.7,0,0,1,98328
281,22100,104700,0.21,960,0,0,1,0,0,3,2,1,37,0,0,1,121752
282,22300,69400,0.3,1080,0,0,1,0,0,2,2,1,58.7,0,0,0,86760
283,24900,63800,0.45,1888,650,0,2,1,1,2,3,1,83.9,0,0,1,112915
284,16700,29500,0.15,660,0,0,1,0,0,2,2,0,63,0,0,1,65785
285,20200,80600,0.19,990,0,0,1,0,0,3,1,1,41.9,0,0,1,91314
286,22000,121300,0.27,1182,0,520,1,2,0,4,2,1,34.9,0,0,1,140407
287,20000,57500,0.39,963,0,221,1,0,0,2,4,1,68.9,0,0,1,88859
288,16200,105500,0.2,834,0,226,1,0,0,3,2,1,37,0,0,1,121948
289,21100,87400,0.18,864,0,624,1,0,0,3,2,1,38.7,0,0,1,78759
290,21300,128600,0.26,960,960,240,2,0,1,3,4,1,21,0,0,1,135000
291,22200,102500,0.17,1152,0,124,1,0,0,4,3,1,36.7,0,0,1,128695
292,20100,119000,0.22,1144,0,266,2,0,0,2,2,1,16,0,0,1,119788
293,18200,122100,0.17,1012,500,120,1,1,1,3,2,1,23.9,0,0,0,126956
294,18300,106400,0.17,894,300,100,1,0,1,3,2,1,25.8,0,0,1,135498
295,19600,38000,0.23,504,0,0,1,0,0,1,3,0,59.8,0,0,1,59403
296,31900,145500,0.36,1040,500,196,2,1,1,4,2,1,30.9,528,0,1,161910
297,33900,230800,0.27,1873,1400,168,2,1,1,3,6,1,10,768,0,0,300000
298,18400,124200,0.26,1224,563,120,2,0,1,3,2,1,42.8,720,0,1,136480
299,22100,153800,0.3,2768,150,0,1,1,1,3,2,1,46.8,0,0,1,186555
300,24100,139200,0.31,2269,0,0,3,0,1,3,3,1,50.8,572,0,1,182137
301,17800,49800,0.16,944,0,0,1,0,0,2,3,1,84.7,0,0,0,73168
302,62800,55100,5.57,1040,0,0,1,0,0,1,3,1,54.7,0,0,0,105944
303,17600,89800,0.22,876,0,0,1,0,0,2,2,1,47.9,308,0,1,88368
304,38700,118700,0.81,1714,200,0,1,1,1,3,3,1,47.8,0,0,1,181646
305,20100,79600,0.21,1233,0,0,1,0,0,2,3,1,84.4,0,0,1,94469
306,15200,97700,0.26,1614,0,0,1,0,1,3,3,1,53.6,0,0,1,134961
307,13400,64700,0.18,667,0,192,1,0,0,2,2,0,53.4,0,0,1,84450
308,20000,84900,0.21,1136,200,0,1,0,0,2,3,1,55.1,0,0,1,122000
309,27000,133100,0.26,1410,672,0,2,1,1,4,2,1,37.4,0,0,1,138364
310,25200,141600,0.24,1507,756,0,2,1,1,3,3,1,35.6,44,0,1,173521
311,15400,32500,0.29,1164,0,0,1,0,0,3,4,1,83.6,0,0,1,88688
312,15900,112000,0.3,1546,0,0,1,0,0,3,3,0,57.1,432,0,0,135000
313,13600,59600,0.17,1080,0,0,1,0,0,2,3,1,90.3,0,0,1,83496
314,19500,147600,0.53,1520,680,980,2,1,1,2,5,1,28.2,396,0,0,149000
315,24300,139600,0.92,1396,700,0,1,0,0,4,2,1,38.1,0,0,1,159000
316,23200,110100,0.23,1324,0,98,1,0,1,3,2,1,22.2,0,0,1,143500
317,23700,121800,0.23,1034,686,0,2,1,1,3,2,1,19.1,308,0,0,126000
318,24400,132000,0.25,1398,0,0,2,1,1,3,3,1,14.2,550,0,0,146000
319,22500,102500,0.18,1105,250,100,2,0,0,3,2,1,17.5,0,0,0,132639
320,33800,97400,0.36,1129,0,96,2,0,0,3,3,1,60.4,0,0,1,113554
321,19800,60700,0.16,816,0,0,1,0,0,2,2,1,87.5,0,0,1,86836
